drug1;object;drug2;precipitant;certainty;contraindication;dateAnnotated;ddiPkEffect;ddiPkMechanism;effectConcept;homepage;label;numericVal;objectUri;pathway;precaution;precipUri;severity;uri;whoAnnotated;source;ddiType;evidence;evidenceSource;evidenceStatement;researchStatementLabel;researchStatement
http://bio2rdf.org/drugbank:DB00370;mirtazapine;http://bio2rdf.org/drugbank:DB01104;sertraline;None;None;None;None;None;None;None;sertraline is predicted to reduce the clearance of mirtazapine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/126;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00715;paroxetine;http://bio2rdf.org/drugbank:DB01104;sertraline;None;None;None;None;None;None;None;sertraline is predicted to reduce the clearance of paroxetine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/127;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00285;venlafaxine;http://bio2rdf.org/drugbank:DB01104;sertraline;None;None;None;None;None;None;None;sertraline is predicted to reduce the clearance of venlafaxine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/128;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01151;desipramine;http://bio2rdf.org/drugbank:DB01104;sertraline;None;None;None;None;None;None;None;sertraline is predicted to reduce the clearance of desipramine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/267;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01238;aripiprazole;http://bio2rdf.org/drugbank:DB01104;sertraline;None;None;None;None;None;None;None;sertraline is predicted to reduce the clearance of aripiprazole by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/458;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00363;clozapine;http://bio2rdf.org/drugbank:DB01104;sertraline;None;None;None;None;None;None;None;sertraline is predicted to reduce the clearance of clozapine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/459;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00334;olanzapine;http://bio2rdf.org/drugbank:DB01104;sertraline;None;None;None;None;None;None;None;sertraline is predicted to reduce the clearance of olanzapine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/461;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00734;risperidone;http://bio2rdf.org/drugbank:DB01104;sertraline;None;None;None;None;None;None;None;sertraline is predicted to reduce the clearance of risperidone by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/462;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00850;perphenazine;http://bio2rdf.org/drugbank:DB01104;sertraline;None;None;None;None;None;None;None;sertraline is predicted to reduce the clearance of perphenazine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/602;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00679;thioridazine;http://bio2rdf.org/drugbank:DB01104;sertraline;None;None;None;None;None;None;None;sertraline is predicted to reduce the clearance of thioridazine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/603;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00215;citalopram;http://bio2rdf.org/drugbank:DB00745;modafinil;None;None;None;None;None;None;None;modafinil is predicted to reduce the clearance of citalopram by inhibition of CYP2C19;None;None;http://purl.obolibrary.org/obo/PR_000006118;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/188;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01104;sertraline;http://bio2rdf.org/drugbank:DB00745;modafinil;None;None;None;None;None;None;None;modafinil is predicted to reduce the clearance of sertraline by inhibition of CYP2C19;None;None;http://purl.obolibrary.org/obo/PR_000006118;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/189;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01095;fluvastatin;http://bio2rdf.org/drugbank:DB00440;trimethoprim;None;None;None;None;None;None;None;trimethoprim is predicted to reduce the clearance of fluvastatin by inhibition of CYP2C8;None;None;http://purl.obolibrary.org/obo/PR_000006119;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/351;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00476;duloxetine;http://bio2rdf.org/drugbank:DB00472;fluoxetine;None;None;None;None;None;None;None;fluoxetine is predicted to reduce the clearance of duloxetine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/224;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01175;escitalopram;http://bio2rdf.org/drugbank:DB00472;fluoxetine;None;None;None;None;None;None;None;fluoxetine is predicted to reduce the clearance of escitalopram by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/225;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00176;fluvoxamine;http://bio2rdf.org/drugbank:DB00472;fluoxetine;None;None;None;None;None;None;None;fluoxetine is predicted to reduce the clearance of fluvoxamine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/226;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00370;mirtazapine;http://bio2rdf.org/drugbank:DB00472;fluoxetine;None;None;None;None;None;None;None;fluoxetine is predicted to reduce the clearance of mirtazapine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/227;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00715;paroxetine;http://bio2rdf.org/drugbank:DB00472;fluoxetine;None;None;None;None;None;None;None;fluoxetine is predicted to reduce the clearance of paroxetine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/228;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00285;venlafaxine;http://bio2rdf.org/drugbank:DB00472;fluoxetine;None;None;None;None;None;None;None;fluoxetine is predicted to reduce the clearance of venlafaxine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/229;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01151;desipramine;http://bio2rdf.org/drugbank:DB00472;fluoxetine;None;None;None;None;None;None;None;fluoxetine is predicted to reduce the clearance of desipramine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/273;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01238;aripiprazole;http://bio2rdf.org/drugbank:DB00472;fluoxetine;None;None;None;None;None;None;None;fluoxetine is predicted to reduce the clearance of aripiprazole by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/517;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00363;clozapine;http://bio2rdf.org/drugbank:DB00472;fluoxetine;None;None;None;None;None;None;None;fluoxetine is predicted to reduce the clearance of clozapine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/518;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00334;olanzapine;http://bio2rdf.org/drugbank:DB00472;fluoxetine;None;None;None;None;None;None;None;fluoxetine is predicted to reduce the clearance of olanzapine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/520;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00734;risperidone;http://bio2rdf.org/drugbank:DB00472;fluoxetine;None;None;None;None;None;None;None;fluoxetine is predicted to reduce the clearance of risperidone by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/521;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00850;perphenazine;http://bio2rdf.org/drugbank:DB00472;fluoxetine;None;None;None;None;None;None;None;fluoxetine is predicted to reduce the clearance of perphenazine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/636;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00679;thioridazine;http://bio2rdf.org/drugbank:DB00472;fluoxetine;None;None;None;None;None;None;None;fluoxetine is predicted to reduce the clearance of thioridazine by inhibition of CYP2D6;None;None;http://purl.obolibrary.org/obo/PR_000006121;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/637;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00402;eszopiclone;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of eszopiclone by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/1;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00962;zaleplon;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of zaleplon by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/2;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00425;zolpidem;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of zolpidem by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/3;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01175;escitalopram;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of escitalopram by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/69;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00370;mirtazapine;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of mirtazapine by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/70;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01149;nefazodone;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of nefazodone by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/71;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00656;trazodone;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of trazodone by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/72;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00285;venlafaxine;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of venlafaxine by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/73;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01076;atorvastatin;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of atorvastatin by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/332;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01095;fluvastatin;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of fluvastatin by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/333;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00227;lovastatin;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of lovastatin by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/334;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00641;simvastatin;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of simvastatin by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/335;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01095;fluvastatin;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of fluvastatin by inhibition of CYP2C9;None;None;http://purl.obolibrary.org/obo/PR_000006120;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/336;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01098;rosuvastatin;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of rosuvastatin by inhibition of CYP2C9;None;None;http://purl.obolibrary.org/obo/PR_000006120;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/416;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01238;aripiprazole;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of aripiprazole by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/423;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00363;clozapine;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of clozapine by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/424;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00734;risperidone;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of risperidone by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/426;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00246;ziprasidone;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of ziprasidone by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/427;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00502;haloperidol;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of haloperidol by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/582;None;DIKB;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00850;perphenazine;http://bio2rdf.org/drugbank:DB00549;zafirlukast;None;None;None;None;None;None;None;zafirlukast is predicted to reduce the clearance of perphenazine by inhibition of CYP3A4;None;None;http://purl.obolibrary.org/obo/PR_000006130;None;None;None;http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/583;None;DIKB;None;None;None;None;None;None
